Number,Type,Name,Registration Point,Filename
747,bitmap,h_spk_ha_40_2_0,"(-15, 76)",
748,bitmap,h_spk_ha_40_3_0,"(-16, 76)",
749,bitmap,h_spk_ha_40_4_0,"(-16, 76)",
750,bitmap,h_spk_ha_40_5_0,"(-18, 77)",
751,bitmap,h_spk_ha_40_6_0,"(-18, 79)",
752,bitmap,h_spk_ha_40_7_0,"(-17, 75)",
753,bitmap,h_lsp_ha_40_2_0,"(21, 37)",
761,bitmap,h_std_ha_41_0_0,"(-16, 80)",
762,bitmap,h_std_ha_41_1_0,"(-17, 80)",
763,bitmap,h_std_ha_41_2_0,"(-17, 80)",
764,bitmap,h_std_ha_41_3_0,"(-16, 80)",
765,bitmap,h_std_ha_41_7_0,"(-17, 79)",
766,bitmap,h_spk_ha_41_0_0,"(-21, 82)",
767,bitmap,h_spk_ha_41_1_0,"(-21, 82)",
768,bitmap,h_spk_ha_41_2_0,"(-22, 83)",
769,bitmap,h_spk_ha_41_3_0,"(-23, 82)",
770,bitmap,h_spk_ha_41_7_0,"(-23, 82)",
771,bitmap,h_lay_ha_41_2_0,"(28, 42)",
781,bitmap,h_std_ha_42_0_0,"(-4, 81)",
782,bitmap,h_std_ha_42_1_0,"(-10, 79)",
783,bitmap,h_std_ha_42_2_0,"(-3, 82)",
784,bitmap,h_std_ha_42_3_0,"(-11, 79)",
785,bitmap,h_std_ha_42_7_0,"(-11, 76)",
786,bitmap,h_spk_ha_42_0_0,"(-4, 82)",
787,bitmap,h_spk_ha_42_1_0,"(-10, 80)",
788,bitmap,h_spk_ha_42_2_0,"(-3, 83)",
789,bitmap,h_spk_ha_42_3_0,"(-11, 80)",
790,bitmap,h_spk_ha_42_7_0,"(-11, 77)",
791,bitmap,h_lay_ha_42_2_0,"(22, 38)",
801,bitmap,h_std_ha_43_0_0,"(-10, 90)",
802,bitmap,h_std_ha_43_1_0,"(-8, 91)",
803,bitmap,h_std_ha_43_2_0,"(-9, 90)",
804,bitmap,h_std_ha_43_3_0,"(-11, 91)",
805,bitmap,h_std_ha_43_7_0,"(-11, 86)",
806,bitmap,h_spk_ha_43_0_0,"(-10, 90)",
807,bitmap,h_spk_ha_43_1_0,"(-8, 91)",
808,bitmap,h_spk_ha_43_2_0,"(-9, 90)",
809,bitmap,h_spk_ha_43_3_0,"(-11, 91)",
810,bitmap,h_spk_ha_43_7_0,"(-11, 86)",
811,bitmap,h_lay_ha_43_2_0,"(36, 52)",
871,bitmap,sh_std_ha_43_2_0,"(-3, 46)",
872,bitmap,h_std_ha_43_2_0,"(-9, 90)",
873,bitmap,sh_std_ha_42_2_0,"(1, 40)",
874,bitmap,h_std_ha_42_2_0,"(-3, 82)",
875,bitmap,sh_std_ha_41_2_0,"(-6, 40)",
876,bitmap,h_std_ha_41_2_0,"(-17, 80)",
